Project,Respondent ID,Start Date,End Date,IP Address,Year Established,Industry
SSV2025,1.19E+11,8/30/2024,8/30/2024,76.133.147.115,2015,IT - Other
SSV2025,1.19E+11,8/30/2024,8/30/2024,47.181.87.154,1991,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/30/2024,8/30/2024,69.75.190.218,1992,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/30/2024,209.196.172.245,1985,Manufacturing - Other
SSV2025,1.19E+11,8/29/2024,8/29/2024,126.156.196.129,1987,IT - Software/Application
SSV2025,1.19E+11,8/29/2024,8/29/2024,50.235.74.78,1979,Manufacturing - Other
SSV2025,1.19E+11,8/29/2024,8/29/2024,32.143.175.106,2006,Trading company - Other
SSV2025,1.19E+11,8/29/2024,8/29/2024,12.159.104.162,1978,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/29/2024,8/29/2024,172.91.128.230,2016,Retail - Apparel
SSV2025,1.19E+11,8/29/2024,8/29/2024,96.92.207.20,1998,Manufacturing - Other
SSV2025,1.19E+11,8/29/2024,8/29/2024,12.110.242.123,2009,Hospitality - Hotels
SSV2025,1.19E+11,8/29/2024,8/29/2024,32.132.147.186,2000,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/28/2024,8/29/2024,216.98.123.100,1987,Finance - Insurance
SSV2025,1.19E+11,8/29/2024,8/29/2024,136.226.84.244,2019,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/28/2024,8/29/2024,108.46.198.202,1972,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/29/2024,8/29/2024,150.195.207.64,2018,Finance - Other
SSV2025,1.19E+11,8/28/2024,8/28/2024,74.139.44.70,2014,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/28/2024,8/28/2024,47.180.200.76,1984,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/21/2024,8/28/2024,50.222.53.202,2011,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/28/2024,8/28/2024,12.20.188.210,1969,Trading company - Other
SSV2025,1.19E+11,8/28/2024,8/28/2024,69.75.55.42,2002,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/26/2024,8/28/2024,165.225.38.97,2019,Manufacturing - Other
SSV2025,1.19E+11,8/28/2024,8/28/2024,208.198.116.240,1970,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/28/2024,8/28/2024,73.110.196.233,2017,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/28/2024,8/28/2024,99.162.86.116,1974,Trading company - Chemical/Plastic
SSV2025,1.19E+11,8/28/2024,8/28/2024,24.5.216.176,1985,Professional Service - Consulting
SSV2025,1.19E+11,8/28/2024,8/28/2024,108.53.132.218,2008,Trading company - Chemical/Plastic
SSV2025,1.19E+11,8/21/2024,8/28/2024,12.47.18.60,1976,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/28/2024,8/28/2024,108.227.163.185,2002,Consumer Products - Food/Beverage
SSV2025,1.19E+11,8/28/2024,8/28/2024,98.103.24.10,2006,Manufacturing - Automobile Manufacturers
SSV2025,1.19E+11,8/21/2024,8/27/2024,136.52.118.165,2018,Manufacturing - Other
SSV2025,1.19E+11,8/23/2024,8/27/2024,98.153.156.210,2003,Trading company - Pharmaceuticals/Cosmetics
SSV2025,1.19E+11,8/27/2024,8/27/2024,74.142.74.146,1997,Trading company - Other
SSV2025,1.19E+11,8/27/2024,8/27/2024,96.76.214.129,1983,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/25/2024,8/27/2024,76.150.163.37,2011,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/27/2024,8/27/2024,149.19.49.98,1972,Government
SSV2025,1.19E+11,8/27/2024,8/27/2024,96.72.91.109,2011,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/27/2024,8/27/2024,50.47.39.130,1991,Consumer Products - Food/Beverage
SSV2025,1.19E+11,8/27/2024,8/27/2024,71.30.87.250,1988,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/27/2024,8/27/2024,4.71.109.29,2015,Consumer Products - Food/Beverage
SSV2025,1.19E+11,8/27/2024,8/27/2024,155.190.7.19,1992,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/27/2024,8/27/2024,52.68.115.182,1982,Trading company - Other
SSV2025,1.19E+11,8/27/2024,8/27/2024,75.147.244.237,1986,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/27/2024,8/27/2024,107.142.56.155,1961,Trading company - Other
SSV2025,1.19E+11,8/21/2024,8/27/2024,23.246.125.30,1987,IT - IT Service
SSV2025,1.19E+11,8/27/2024,8/27/2024,216.205.116.17,2006,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/27/2024,8/27/2024,208.209.215.42,1985,Real Estate & Construction - Construction/Architectural
SSV2025,1.19E+11,8/27/2024,8/27/2024,76.30.123.16,2017,Energy - Oil/Gas
SSV2025,1.19E+11,8/27/2024,8/27/2024,73.106.224.217,2013,Trading company - Chemical/Plastic
SSV2025,1.19E+11,8/27/2024,8/27/2024,66.90.14.126,1982,Hospitality - Restaurants
SSV2025,1.19E+11,8/26/2024,8/27/2024,104.174.69.39,1990,Professional Service - Accounting/Auditing
SSV2025,1.19E+11,8/26/2024,8/26/2024,50.125.119.210,1974,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/26/2024,8/26/2024,155.190.49.74,1977,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,199.48.72.132,1988,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/26/2024,8/26/2024,169.63.148.207,1993,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,73.208.82.208,1994,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/26/2024,8/26/2024,65.155.59.74,2019,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,75.127.143.211,1986,Trading company - Pharmaceuticals/Cosmetics
SSV2025,1.19E+11,8/26/2024,8/26/2024,64.60.242.138,1970,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,96.30.199.248,2023,Finance - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,75.103.5.158,1998,IT - IT Service
SSV2025,1.19E+11,8/26/2024,8/26/2024,71.198.116.128,2015,IT - Software/Application
SSV2025,1.19E+11,8/26/2024,8/26/2024,98.154.98.30,2017,Real Estate & Construction - Construction/Architectural
SSV2025,1.19E+11,8/26/2024,8/26/2024,155.190.2.14,2021,Energy - Oil/Gas
SSV2025,1.19E+11,8/26/2024,8/26/2024,208.127.186.126,1953,Transportation & Logistics - Airline
SSV2025,1.19E+11,8/26/2024,8/26/2024,32.143.197.26,1999,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/26/2024,8/26/2024,12.185.161.18,2008,Finance - Insurance
SSV2025,1.19E+11,8/26/2024,8/26/2024,207.140.28.50,1987,Manufacturing - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,170.85.71.10,1986,Trading company - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,4.79.32.202,2011,Real Estate & Construction - Construction/Architectural
SSV2025,1.19E+11,8/26/2024,8/26/2024,69.75.58.210,2001,Hospitality - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,184.186.223.177,2022,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/26/2024,8/26/2024,23.24.97.234,1978,Energy - Other
SSV2025,1.19E+11,8/20/2024,8/26/2024,174.97.1.167,2006,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,12.14.248.98,2014,Manufacturing - Metals/Non Metals
SSV2025,1.19E+11,8/26/2024,8/26/2024,50.227.160.138,2010,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/26/2024,8/26/2024,96.246.24.82,1976,Trading company - Textile/Apparel
SSV2025,1.19E+11,8/26/2024,8/26/2024,77.174.23.147,1997,Trading company - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,96.72.100.137,2016,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,50.171.27.90,1985,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,68.225.20.131,1988,Manufacturing - Automobile Manufacturers
SSV2025,1.19E+11,8/26/2024,8/26/2024,172.117.61.222,2013,Media - Advertising/PR
SSV2025,1.19E+11,8/26/2024,8/26/2024,23.118.13.73,1997,Transportation & Logistics - Airline
SSV2025,1.19E+11,8/26/2024,8/26/2024,68.48.184.95,2012,Trading company - Chemical/Plastic
SSV2025,1.19E+11,8/26/2024,8/26/2024,128.92.233.26,1979,Manufacturing - Aerospace/Defense
SSV2025,1.19E+11,8/26/2024,8/26/2024,72.250.34.168,2016,Trading company - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,72.134.188.70,1983,Trading company - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,98.153.199.210,2015,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/26/2024,8/26/2024,50.254.19.14,1979,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/26/2024,8/26/2024,74.88.103.219,2013,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/26/2024,8/26/2024,75.89.100.33,2006,Trading company - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,122.210.210.90,2019,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/26/2024,8/26/2024,47.180.200.67,2001,Finance - Insurance
SSV2025,1.19E+11,8/26/2024,8/26/2024,69.75.134.74,2004,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/26/2024,8/26/2024,107.130.103.192,2000,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/26/2024,8/26/2024,98.158.245.105,2013,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/26/2024,8/26/2024,50.252.117.250,2018,Manufacturing - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,12.238.148.122,1989,Consumer Products - Food/Beverage
SSV2025,1.19E+11,8/26/2024,8/26/2024,50.171.165.186,1968,Manufacturing - Other
SSV2025,1.19E+11,8/26/2024,8/26/2024,108.227.163.185,2003,Trading company - Foods
SSV2025,1.19E+11,8/26/2024,8/26/2024,208.89.202.162,1985,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/26/2024,8/26/2024,4.36.141.250,1998,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/20/2024,8/25/2024,59.190.148.134,2015,Manufacturing - Metals/Non Metals
SSV2025,1.19E+11,8/25/2024,8/25/2024,124.37.248.98,2004,Professional Service - Other
SSV2025,1.19E+11,8/24/2024,8/24/2024,73.137.99.251,1990,Manufacturing - Other
SSV2025,1.19E+11,8/24/2024,8/24/2024,45.132.115.23,2023,Real Estate & Construction - Real Estate Agency/Property Management
SSV2025,1.19E+11,8/23/2024,8/23/2024,170.85.55.4,1984,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/23/2024,8/23/2024,157.96.50.186,1986,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/23/2024,8/23/2024,114.148.189.145,2003,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/23/2024,8/23/2024,50.254.14.89,2018,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/22/2024,8/23/2024,204.48.37.210,2010,Professional Service - Other
SSV2025,1.19E+11,8/21/2024,8/23/2024,12.174.58.26,1998,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/22/2024,8/23/2024,12.20.98.2,1982,Health Care - Health Care Equipment/Medical Device
SSV2025,1.19E+11,8/23/2024,8/23/2024,107.143.136.79,2002,Professional Service - Engineering
SSV2025,1.19E+11,8/23/2024,8/23/2024,12.22.175.58,1987,IT - IT Service
SSV2025,1.19E+11,8/23/2024,8/23/2024,207.141.88.85,1981,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/22/2024,8/23/2024,136.226.64.252,2021,Retail - Other
SSV2025,1.19E+11,8/23/2024,8/23/2024,108.242.239.73,1994,Manufacturing - Other
SSV2025,1.19E+11,8/22/2024,8/23/2024,136.226.65.79,1996,IT - Telecommunication
SSV2025,1.19E+11,8/23/2024,8/23/2024,136.226.84.85,1973,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/23/2024,98.174.155.242,1971,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/23/2024,107.185.179.107,2008,Consumer Products - Food/Beverage
SSV2025,1.19E+11,8/23/2024,8/23/2024,50.241.202.121,1983,Manufacturing - Automobile Manufacturers
SSV2025,1.19E+11,8/23/2024,8/23/2024,147.0.224.186,2006,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/22/2024,8/23/2024,136.226.3.72,1998,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/23/2024,8/23/2024,177.200.202.226,1985,Trading company - Textile/Apparel
SSV2025,1.19E+11,8/23/2024,8/23/2024,24.127.139.65,2020,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/22/2024,8/22/2024,67.200.222.124,1980,Energy - Oil/Gas
SSV2025,1.19E+11,8/22/2024,8/22/2024,174.174.203.126,2006,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/22/2024,8/22/2024,12.146.141.18,1989,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/22/2024,170.85.54.93,1986,Transportation & Logistics - Airline
SSV2025,1.19E+11,8/22/2024,8/22/2024,76.33.161.128,1974,Transportation & Logistics - Train
SSV2025,1.19E+11,8/22/2024,8/22/2024,170.85.57.15,1988,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/22/2024,8/22/2024,184.189.201.183,2009,IT - IT Service
SSV2025,1.19E+11,8/22/2024,8/22/2024,50.204.203.66,2014,Manufacturing - Other
SSV2025,1.19E+11,8/22/2024,8/22/2024,99.184.48.252,2011,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/22/2024,8/22/2024,136.226.85.71,2013,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/22/2024,8/22/2024,216.98.98.198,1996,IT - IT Service
SSV2025,1.19E+11,8/22/2024,8/22/2024,50.216.82.25,2004,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/22/2024,8/22/2024,12.186.168.195,1989,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/22/2024,8/22/2024,106.186.215.169,2018,Manufacturing - Other
SSV2025,1.19E+11,8/22/2024,8/22/2024,75.232.151.130,1970,Manufacturing - Automobile Manufacturers
SSV2025,1.19E+11,8/22/2024,8/22/2024,107.197.176.193,2019,Health Care - Health Care Equipment/Medical Device
SSV2025,1.19E+11,8/22/2024,8/22/2024,98.154.26.34,1978,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/22/2024,8/22/2024,208.248.248.218,1998,Real Estate & Construction - Real Estate Agency/Property Management
SSV2025,1.19E+11,8/22/2024,8/22/2024,76.79.251.2,2018,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/22/2024,8/22/2024,108.29.95.213,1976,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/22/2024,8/22/2024,173.167.156.146,1974,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/22/2024,8/22/2024,69.24.135.83,1952,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/22/2024,12.220.241.71,1968,Manufacturing - Automobile Manufacturers
SSV2025,1.19E+11,8/22/2024,8/22/2024,207.204.248.161,2022,Consumer Products - Computer/Electronics
SSV2025,1.19E+11,8/22/2024,8/22/2024,97.70.177.20,1998,Professional Service - Other
SSV2025,1.19E+11,8/22/2024,8/22/2024,173.161.11.65,2006,Professional Service - Other
SSV2025,1.19E+11,8/22/2024,8/22/2024,12.201.200.82,2018,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/22/2024,8/22/2024,172.59.197.59,2013,Trading company - Other
SSV2025,1.19E+11,8/22/2024,8/22/2024,96.92.236.161,1981,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/22/2024,8/22/2024,107.133.226.57,2012,Trading company - Metals/Non Metals
SSV2025,1.19E+11,8/22/2024,8/22/2024,12.27.53.74,2007,Manufacturing - Automobile Manufacturers
SSV2025,1.19E+11,8/21/2024,8/21/2024,104.35.197.62,2013,IT - IT Service
SSV2025,1.19E+11,8/21/2024,8/21/2024,202.12.247.218,2012,IT - Software/Application
SSV2025,1.19E+11,8/21/2024,8/21/2024,210.141.159.137,2017,Energy - Oil/Gas
SSV2025,1.19E+11,8/21/2024,8/21/2024,149.19.49.98,1983,Government
SSV2025,1.19E+11,8/21/2024,8/21/2024,20.194.146.3,1986,Finance - Bank/Finance
SSV2025,1.19E+11,8/21/2024,8/21/2024,72.190.53.59,1998,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/20/2024,8/21/2024,104.129.206.88,1995,Manufacturing - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,165.225.36.174,2011,IT - IT Service
SSV2025,1.19E+11,8/21/2024,8/21/2024,45.59.2.42,1995,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/21/2024,8/21/2024,50.254.44.245,2015,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,64.129.221.242,1980,Manufacturing - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,71.80.182.74,2016,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/21/2024,8/21/2024,24.199.18.62,1991,Trading company - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,12.229.110.218,1984,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,96.239.59.86,2011,Hospitality - Restaurants
SSV2025,1.19E+11,8/21/2024,8/21/2024,104.4.216.113,2022,Trading company - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,108.222.144.41,2019,Manufacturing - Metals/Non Metals
SSV2025,1.19E+11,8/21/2024,8/21/2024,98.153.203.66,1999,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/21/2024,155.190.3.6,2019,Trading company - Chemical/Plastic
SSV2025,1.19E+11,8/21/2024,8/21/2024,98.189.43.242,2015,Manufacturing - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,72.214.23.46,1987,Manufacturing - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,12.220.241.71,1969,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/21/2024,8/21/2024,74.219.121.222,2007,Manufacturing - Metals/Non Metals
SSV2025,1.19E+11,8/21/2024,8/21/2024,24.172.155.50,2016,Manufacturing - Metals/Non Metals
SSV2025,1.19E+11,8/21/2024,8/21/2024,199.167.84.235,1997,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,129.219.21.145,2021,Professional Service - Human Resources
SSV2025,1.19E+11,8/21/2024,8/21/2024,97.78.179.78,1996,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/21/2024,107.143.137.95,2011,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/21/2024,63.70.83.218,2018,Government
SSV2025,1.19E+11,8/21/2024,8/21/2024,96.73.214.106,1986,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,72.80.75.117,2012,IT - IT Service
SSV2025,1.19E+11,8/21/2024,8/21/2024,71.42.96.162,1986,Professional Service - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,12.201.24.66,2000,Real Estate & Construction - Construction/Architectural
SSV2025,1.19E+11,8/21/2024,8/21/2024,71.59.45.220,2019,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/21/2024,8/21/2024,98.206.244.152,2023,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,73.36.124.195,2007,Professional Service - Consulting
SSV2025,1.19E+11,8/21/2024,8/21/2024,99.33.106.129,2000,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,104.7.67.214,1995,Trading company - Other
SSV2025,1.19E+11,8/21/2024,8/21/2024,12.28.245.166,1987,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/21/2024,8/21/2024,165.225.58.9,1972,Trading company - So-go (General)
SSV2025,1.19E+11,8/21/2024,8/21/2024,50.212.130.177,1989,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/21/2024,8/21/2024,99.124.233.225,1987,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/21/2024,136.226.109.17,2022,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/21/2024,8/21/2024,73.7.5.112,2001,Professional Service - Engineering
SSV2025,1.19E+11,8/21/2024,8/21/2024,38.94.155.66,1990,Media - Publishing
SSV2025,1.19E+11,8/21/2024,8/21/2024,12.207.194.3,1979,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/21/2024,8/21/2024,108.53.204.97,2011,Health Care - Pharmaceuticals/Biotechnology
SSV2025,1.19E+11,8/21/2024,8/21/2024,50.247.141.21,1995,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,216.163.3.195,1989,Manufacturing - Metals/Non Metals
SSV2025,1.19E+11,8/21/2024,8/21/2024,96.69.99.193,2003,Trading company - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,76.190.121.106,1996,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/21/2024,8/21/2024,75.205.0.97,1990,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/20/2024,8/20/2024,101.102.137.194,1989,Hospitality - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,74.108.116.195,1939,Consumer Products - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,203.141.62.49,2017,Retail - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,150.169.32.48,2017,Finance - Investment/Venture Capital
SSV2025,1.19E+11,8/20/2024,8/20/2024,174.218.81.221,1997,IT - IT Service
SSV2025,1.19E+11,8/20/2024,8/20/2024,104.174.64.163,1980,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/20/2024,8/20/2024,40.133.41.66,1989,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/20/2024,8/20/2024,71.225.160.175,1976,Health Care - Health Care Equipment/Medical Device
SSV2025,1.19E+11,8/20/2024,8/20/2024,98.153.240.242,2003,Retail - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,45.21.47.217,1998,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/20/2024,8/20/2024,186.96.5.192,1988,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/20/2024,8/20/2024,23.121.201.92,1998,Media - Publishing
SSV2025,1.19E+11,8/20/2024,8/20/2024,97.78.179.78,1996,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/20/2024,8/20/2024,69.209.16.134,2008,Manufacturing - Electronics/Semiconductors
SSV2025,1.19E+11,8/20/2024,8/20/2024,148.230.211.224,1988,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/20/2024,8/20/2024,52.192.138.10,2002,Consumer Products - Household Appliances
SSV2025,1.19E+11,8/20/2024,8/20/2024,50.244.55.241,1988,Trading company - Metals/Non Metals
SSV2025,1.19E+11,8/20/2024,8/20/2024,71.82.36.68,2015,Energy - Oil/Gas
SSV2025,1.19E+11,8/20/2024,8/20/2024,211.14.29.148,2014,IT - IT Service
SSV2025,1.19E+11,8/20/2024,8/20/2024,216.234.105.122,1994,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/20/2024,8/20/2024,20.163.192.184,2004,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/20/2024,8/20/2024,199.195.178.234,1979,Manufacturing - Chemical/Plastic
SSV2025,1.19E+11,8/20/2024,8/20/2024,47.155.245.4,1991,Trading company - Energy
SSV2025,1.19E+11,8/20/2024,8/20/2024,108.254.152.30,2014,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/20/2024,8/20/2024,12.8.112.75,2002,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,166.254.94.4,1984,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/20/2024,8/20/2024,174.166.150.255,2001,Health Care - Pharmaceuticals/Biotechnology
SSV2025,1.19E+11,8/20/2024,8/20/2024,100.37.2.10,1987,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,24.12.185.229,2007,Manufacturing - Automobile Manufacturers
SSV2025,1.19E+11,8/20/2024,8/20/2024,216.98.110.74,1996,Media - Broadcasting
SSV2025,1.19E+11,8/20/2024,8/20/2024,108.35.118.98,1980,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,12.69.83.42,1988,Manufacturing - Food/Beverage
SSV2025,1.19E+11,8/20/2024,8/20/2024,108.251.198.201,1989,Media - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,198.179.82.162,2011,Finance - Bank/Finance
SSV2025,1.19E+11,8/20/2024,8/20/2024,134.238.188.69,2019,Health Care - Pharmaceuticals/Biotechnology
SSV2025,1.19E+11,8/20/2024,8/20/2024,172.58.231.251,1974,Hospitality - Travel
SSV2025,1.19E+11,8/20/2024,8/20/2024,209.36.241.210,1992,Trading company - So-go (General)
SSV2025,1.19E+11,8/20/2024,8/20/2024,96.57.151.170,2004,Trading company - Chemical/Plastic
SSV2025,1.19E+11,8/20/2024,8/20/2024,107.143.136.80,2007,Trading company - Electronics/Semiconductors
SSV2025,1.19E+11,8/20/2024,8/20/2024,204.60.17.123,1985,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/20/2024,8/20/2024,126.142.120.6,1982,Manufacturing - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,38.140.97.82,2008,Finance - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,12.206.230.90,1974,Transportation & Logistics - Forwarding
SSV2025,1.19E+11,8/20/2024,8/20/2024,74.218.65.203,1994,Manufacturing - Auto Parts/Equipments
SSV2025,1.19E+11,8/20/2024,8/20/2024,98.154.15.154,1974,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,73.69.254.224,1991,Health Care - Health Care Equipment/Medical Device
SSV2025,1.19E+11,8/20/2024,8/20/2024,108.198.105.105,1960,Manufacturing - Industrial Paper/Forest Products
SSV2025,1.19E+11,8/20/2024,8/20/2024,38.140.180.186,1988,Finance - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,174.79.34.3,2022,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,50.196.141.85,2002,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/20/2024,8/20/2024,104.8.35.249,2007,Trading company - Other
SSV2025,1.19E+11,8/20/2024,8/20/2024,74.142.128.150,2015,Manufacturing - Machinery/Electrical Equipment
SSV2025,1.19E+11,8/20/2024,8/20/2024,207.159.85.194,2014,IT - IT Service
SSV2025,1.19E+11,8/20/2024,8/20/2024,69.193.135.214,2023,Consumer Products - Textile/Apparel/Accessories
SSV2025,1.19E+11,8/20/2024,8/20/2024,99.158.166.181,1963,Trading company - Chemical/Plastic
